population_pct,gain,lift
0.00012144765606023804,0.0010787486515641855,8.882416396979503
0.00024289531212047608,0.0010787486515641855,4.441208198489751
0.0003643429681807141,0.002157497303128371,5.921610931319669
0.00048579062424095217,0.003236245954692557,6.661812297734628
0.0006072382803011902,0.004314994606256742,7.105933117583602
0.0007286859363614282,0.005393743257820928,7.402013664149587
0.0008501335924216663,0.006472491909385114,7.613499768839575
0.0009715812484819043,0.007551240560949299,7.772114347357066
0.0010930289045421424,0.008629989212513484,7.895481241759558
0.0012144765606023804,0.009708737864077669,7.994174757281552
0.0013359242166626185,0.010787486515641856,8.074923997254094
0.0014573718727228565,0.011866235167206042,8.142215030564545
0.0015788195287830945,0.012944983818770227,8.19915359721185
0.0017002671848433326,0.014023732470334413,8.24795808290954
0.0018217148409035706,0.015102481121898598,8.290255303847538
0.0019431624969638087,0.016181229773462782,8.327265372168284
0.0020646101530240467,0.017259978425026967,8.359921314804238
0.0021860578090842847,0.018338727076591153,8.38894881936953
0.002307505465144523,0.019417475728155338,8.414920797138477
0.002428953121204761,0.020496224379719527,8.438295577130528
0.002550400777264999,0.020496224379719527,8.036471978219552
0.002671848433325237,0.021574973031283712,8.074923997254094
0.002793296089385475,0.022653721682847898,8.110032362459547
0.002914743745445713,0.023732470334412083,8.142215030564545
0.003036191401505951,0.02481121898597627,8.171823085221144
0.003157639057566189,0.025889967637540454,8.19915359721185
0.003279086713626427,0.02696871628910464,8.224459626832873
0.003400534369686665,0.028047464940668825,8.24795808290954
0.003521982025746903,0.028047464940668825,7.963545735223003
0.0036434296818071412,0.02912621359223301,7.994174757281553
0.0037648773378673793,0.02912621359223301,7.736298152207955
0.0038863249939276173,0.030204962243797196,7.772114347357066
0.004007772649987855,0.03128371089536138,7.805759864012292
0.004129220306048093,0.032362459546925564,7.837426232628973
0.004250667962108331,0.03344120819848975,7.867283094467561
0.0043721156181685695,0.034519956850053934,7.895481241759558
0.004493563274228807,0.03559870550161812,7.922155164873612
0.004615010930289046,0.036677454153182305,7.9474251972974495
0.004736458586349283,0.037756202804746494,7.971399330622632
0.004857906242409522,0.037756202804746494,7.772114347357066
0.004979353898469759,0.037756202804746494,7.582550582787381
0.005100801554529998,0.037756202804746494,7.402013664149586
0.005222249210590235,0.038834951456310676,7.436441634680515
0.005343696866650474,0.038834951456310676,7.267431597528684
0.005465144522710711,0.039913700107874865,7.303320148627592
0.00558659217877095,0.040992448759439054,7.337648327939591
0.0057080398348311875,0.042071197411003236,7.370515733663844
0.005829487490891426,0.043149946062567425,7.402013664149587
0.005950935146951664,0.04422869471413161,7.432225964819585
0.006072382803011902,0.04422869471413161,7.283581445523192
0.00619383045907214,0.04422869471413161,7.140766123061955
0.006315278115132378,0.045307443365695796,7.174259397560369
0.006436725771192616,0.045307443365695796,7.038896012700739
0.006558173427252854,0.04638619201725998,7.073035279076271
0.006679621083313092,0.04746494066882417,7.105933117583604
0.00680106873937333,0.04854368932038835,7.137656033287101
0.006922516395433568,0.04854368932038835,7.012433997615398
0.007043964051493806,0.04962243797195254,7.044675073466503
0.007165411707554044,0.05070118662351672,7.075823231492147
0.0072868593636142825,0.05070118662351672,6.957892844300611
0.00740830701967452,0.05177993527508091,6.989442410737971
0.0075297546757347586,0.05285868392664509,7.019974249225736
0.007651202331794996,0.05393743257820928,7.049536822999607
0.007772649987855235,0.05501618122977346,7.078175566343042
0.007894097643915472,0.05609492988133765,7.105933117583604
0.00801554529997571,0.05717367853290183,7.132849530907784
0.00813699295603595,0.05825242718446602,7.158962469207361
0.008258440612096187,0.0593311758360302,7.184307379909892
0.008379888268156424,0.06040992448759439,7.208917655519597
0.008501335924216662,0.061488673139158574,7.232824780397596
0.008622783580276901,0.06256742179072276,7.256058465138186
0.008744231236337139,0.06256742179072276,7.1552798753446005
0.008865678892397377,0.06364617044228695,7.178939279750558
0.008987126548457614,0.06364617044228695,7.0819265867809555
0.009108574204517854,0.06472491909385113,7.105933117583602
0.009230021860578091,0.06580366774541532,7.1293078975756545
0.009351469516638329,0.0668824163969795,7.152075540425055
0.009472917172698566,0.06796116504854369,7.174259397560369
0.009594364828758806,0.06903991370010787,7.195881638059344
0.009715812484819043,0.07011866235167206,7.216963322545847
0.009837260140879281,0.07011866235167206,7.127865009921824
0.009958707796939519,0.07119741100323625,7.149261978056674
0.010080155452999758,0.07227615965480043,7.170143356597912
0.010201603109059995,0.07335490830636461,7.190527559459597
0.010323050765120233,0.0744336569579288,7.210432134018657
0.01044449842118047,0.07551240560949299,7.2298738114949455
0.01056594607724071,0.07659115426105717,7.248868553856836
0.010687393733300948,0.07766990291262135,7.267431597528684
0.010808841389361185,0.07766990291262135,7.185775062724991
0.010930289045421423,0.07874865156418555,7.204626633105598
0.011051736701481662,0.07874865156418555,7.125454911862679
0.0111731843575419,0.07982740021574973,7.144552319309601
0.011294632013602137,0.07982740021574973,7.067729176091218
0.011416079669662375,0.08090614886731391,7.087034359292157
0.011537527325722614,0.08198489751887811,7.105933117583603
0.011658974981782852,0.08306364617044229,7.124438151743977
0.01178042263784309,0.08414239482200647,7.142561638808261
0.011901870293903327,0.08522114347357065,7.1603152587896
0.012023317949963567,0.08629989212513485,7.177710219781417
0.012144765606023804,0.08737864077669903,7.194757281553398
0.012266213262084042,0.08845738942826321,7.211466777745736
0.01238766091814428,0.0895361380798274,7.227848636757831
0.012509108574204519,0.0895361380798274,7.157675349022318
0.012630556230264756,0.0895361380798274,7.088851547589411
0.012752003886324994,0.09061488673139159,7.105933117583604
0.012873451542385232,0.09061488673139159,7.038896012700739
0.01299489919844547,0.09169363538295577,7.056125175170633
0.013116346854505708,0.09277238403451996,7.073035279076271
0.013237794510565946,0.09385113268608414,7.089635105846026
0.013359242166626184,0.09492988133764833,7.105933117583604
0.013480689822686423,0.09600862998921252,7.121937471452034
0.01360213747874666,0.0970873786407767,7.137656033287101
0.013723585134806898,0.09816612729234088,7.153096390487919
0.013845032790867136,0.09924487594390508,7.168265864229074
0.013966480446927373,0.10032362459546926,7.183171521035599
0.014087928102987613,0.10032362459546926,7.121247628612878
0.01420937575904785,0.10140237324703344,7.136300353128832
0.014330823415108088,0.10140237324703344,7.075823231492147
0.014452271071168326,0.10140237324703344,7.016362532067844
0.014573718727228565,0.10140237324703344,6.957892844300611
0.014695166383288803,0.10140237324703344,6.900389597653499
0.01481661403934904,0.10140237324703344,6.843829027180929
0.014938061695409278,0.10140237324703344,6.7881881407810845
0.015059509351469517,0.10248112189859762,6.805077078331071
0.015180957007529755,0.10355987055016182,6.821695792880259
0.015302404663589992,0.104638619201726,6.838050718309618
